VEHICULO;FECHA_ENTRADA;FECHA_SALIDA;dif_minutos;DISTANCIA_TOTAL;consumo_TOTAL;SOC_ENTRADA;SOC_SALIDA;DIF_SOC;N_Ordenes
31;2018-07-22 22:22:10.490;2018-07-20 11:47:49.013;3515;983;-393990;13;89;76;36
38;2018-07-22 22:23:23.130;2018-07-20 19:35:15.900;3048;49815;-2942771;31;89;58;12
38;2018-07-22 23:15:09.040;2018-07-22 23:11:26.300;4;78343;-3115314;29;31;2;0
43;2018-07-23 07:22:15.847;2018-07-20 08:29:00.493;4253;3558503;-195444974;34;89;55;37
35;2018-07-23 07:28:10.633;2018-07-20 17:46:12.473;3702;0;-100088;34;89;55;38
44;2018-07-23 09:56:15.570;2018-07-20 16:24:59.553;3932;5321802;-295675856;34;92;58;66
44;2018-07-23 09:59:56.713;2018-07-20 16:24:59.553;3935;3092;-489085;34;92;58;66
41;2018-07-23 15:35:51.687;2018-07-23 08:19:24.440;436;86123;-1759784;32;33;1;0
31;2018-07-23 21:21:47.747;2018-07-23 03:22:11.130;1079;0;-318037;34;100;66;92
37;2018-07-23 22:00:35.233;2018-07-21 01:54:08.433;4086;30487;-2275638;34;89;55;42
44;2018-07-24 00:59:48.000;2018-07-23 11:19:14.933;820;10895982;-555037623;34;89;55;68
32;2018-07-24 03:27:38.900;2018-07-23 09:44:52.963;1063;-105;-709946;31;91;60;74
32;2018-07-24 08:18:48.787;2018-07-24 03:32:50.817;286;27;-39991420;30;31;1;0
42;2018-07-24 08:35:56.267;2018-07-22 22:32:55.420;2043;16;-540829;29;31;2;0
42;2018-07-24 08:36:46.413;2018-07-22 22:32:55.420;2044;2;-251761;29;31;2;0
42;2018-07-24 08:38:58.170;2018-07-22 22:32:55.420;2046;-73;-194689;29;31;2;0
42;2018-07-24 08:39:45.307;2018-07-22 22:32:55.420;2047;74;-51403;29;31;2;0
40;2018-07-24 09:08:54.237;2018-07-20 19:44:21.960;5124;93591;-1946928;19;33;14;0
44;2018-07-24 12:26:43.203;2018-07-23 11:19:14.933;1507;90;-582041;34;89;55;106
44;2018-07-24 12:40:53.407;2018-07-23 11:19:14.933;1521;-49;-2099839;34;89;55;106
34;2018-07-24 14:28:59.180;2018-07-24 00:59:39.033;809;5824143;-276372938;34;89;55;55
31;2018-07-24 15:53:36.623;2018-07-23 22:59:44.647;1014;11876565;-582024183;34;89;55;70
41;2018-07-24 18:48:50.847;2018-07-24 09:26:43.930;562;8822604;-414619073;33;75;42;60
39;2018-07-25 00:06:48.190;2018-07-24 10:19:29.260;827;11683745;-541396960;34;89;55;67
32;2018-07-25 06:16:44.743;2018-07-24 12:47:01.893;1049;1201766;-71864540;34;89;55;49
34;2018-07-25 07:33:35.430;2018-07-24 15:50:31.493;943;241253;-12152674;33;89;56;46
43;2018-07-25 07:59:22.370;2018-07-24 15:45:26.167;974;-18;-295494;34;89;55;71
44;2018-07-25 09:33:11.713;2018-07-24 14:24:18.157;1149;38325;-1898582;34;89;55;56
42;2018-07-25 11:17:47.730;2018-07-22 22:32:55.420;3645;31564;-6931327;27;31;4;0
41;2018-07-25 19:16:16.593;2018-07-24 23:54:22.333;1162;1526316;-81082739;33;100;67;81
44;2018-07-25 21:24:40.637;2018-07-25 10:34:20.920;650;-323;-1156796;33;74;41;57
34;2018-07-25 22:46:23.203;2018-07-25 09:04:22.233;822;6831070;-354663748;34;89;55;45
31;2018-07-26 09:22:21.030;2018-07-25 11:48:00.583;1294;4528289;-226164289;34;89;55;63
31;2018-07-26 09:25:17.210;2018-07-25 11:48:00.583;1297;1;-605769;34;89;55;63
36;2018-07-26 11:38:50.727;2018-07-25 12:09:18.243;1409;4;1891558;33;100;67;76
38;2018-07-26 14:45:43.800;2018-07-25 22:24:12.310;981;0;-678289;34;89;55;72
41;2018-07-27 08:36:35.717;2018-07-25 20:34:50.267;2162;7150565;-413144239;33;89;56;102
34;2018-07-27 08:49:04.477;2018-07-26 16:42:55.880;967;4644644;-301424521;34;89;55;46
43;2018-07-27 12:32:21.563;2018-07-26 18:55:54.703;1057;317091;-14206006;34;89;55;62
33;2018-07-27 17:03:55.347;2018-07-27 00:28:13.747;995;7540265;-337780543;33;89;56;72
37;2018-07-28 04:17:02.927;2018-07-27 05:38:48.467;1359;2243571;-205689442;31;89;58;56
38;2018-07-29 02:01:41.070;2018-07-27 18:46:58.770;1875;1031955;-335089676;51;89;38;5
39;2018-07-29 22:11:54.507;2018-07-27 03:39:32.650;3992;65658;-404626;24;89;65;30
36;2018-07-30 00:02:21.517;2018-07-27 14:25:11.293;3457;383;-1724675;33;89;56;9
36;2018-07-30 03:25:12.300;2018-07-27 14:25:11.293;3660;-102;-32364775;33;89;56;9
34;2018-07-30 07:46:56.903;2018-07-27 10:39:25.470;4147;139848;-129914002;32;89;57;19
41;2018-07-30 10:41:23.060;2018-07-27 10:08:00.960;4353;2755771;-134590865;34;89;55;28
41;2018-07-30 10:57:55.323;2018-07-27 10:08:00.960;4369;64;-2697728;34;89;55;28
33;2018-07-30 12:04:50.870;2018-07-27 19:02:35.037;3902;6712142;-352845111;34;89;55;40
37;2018-07-30 13:46:11.897;2018-07-28 05:40:19.950;3366;3123162;-144212937;34;89;55;48
38;2018-07-30 16:52:36.000;2018-07-29 06:34:48.557;2058;1703361;-84376102;34;100;66;54
39;2018-07-30 20:09:08.410;2018-07-27 03:39:32.650;5310;12899138;-640368287;34;89;55;98
36;2018-07-30 21:17:37.873;2018-07-30 05:33:46.740;944;178046;-6622644;33;100;67;82
34;2018-07-30 21:44:51.690;2018-07-30 09:20:33.480;744;1343;-537440;34;89;55;50
33;2018-07-31 09:27:07.503;2018-07-30 13:33:24.860;1194;59037;-6607155;32;89;57;73
31;2018-07-31 11:57:02.737;2018-07-30 15:52:11.363;1205;9631681;-508389609;33;89;56;55
31;2018-07-31 12:08:24.990;2018-07-30 15:52:11.363;1216;-153;-1944013;33;89;56;55
36;2018-07-31 14:58:13.407;2018-07-30 23:00:21.837;958;5;-1555354;34;89;55;73
34;2018-07-31 19:50:54.467;2018-07-31 06:14:49.100;816;114;-1240566;34;93;59;45
36;2018-08-01 17:06:32.723;2018-08-01 10:45:35.057;381;5563481;-256775820;33;55;22;29
36;2018-08-01 17:07:51.733;2018-08-01 10:45:35.057;382;-15;2394694;33;55;22;29
36;2018-08-01 17:08:52.863;2018-08-01 10:45:35.057;383;10;-346612;33;55;22;29
39;2018-08-01 17:20:40.970;2018-07-31 01:52:50.877;2368;-54;2492434;34;100;66;75
34;2018-08-01 17:21:40.900;2018-07-31 21:11:21.713;1210;2802908;-220763880;30;89;59;33
34;2018-08-01 17:22:50.950;2018-07-31 21:11:21.713;1211;906;-451427;30;89;59;33
40;2018-08-02 01:04:21.577;2018-08-01 09:17:26.527;947;46;-1768391;34;89;55;70
32;2018-08-02 13:01:24.980;2018-08-01 19:22:47.600;1059;1135494;-62614414;34;89;55;28
36;2018-08-02 20:23:43.467;2018-08-01 18:50:08.387;1533;-200;-256791;34;89;55;42
36;2018-08-02 20:25:27.767;2018-08-01 18:50:08.387;1535;298;-529210;34;89;55;42
40;2018-08-02 21:57:33.113;2018-08-02 06:35:50.120;922;6065210;-291866956;33;97;64;61
34;2018-08-03 04:39:48.383;2018-08-02 14:29:33.563;850;1121637;-74643015;33;89;56;35
43;2018-08-03 04:59:10.293;2018-08-01 19:54:56.813;1985;1429461;-111567978;33;89;56;25
34;2018-08-03 05:47:39.230;2018-08-02 14:29:33.563;918;-438;-15753535;33;89;56;35
40;2018-08-03 07:17:53.037;2018-08-02 06:35:50.120;1482;65405;-895247;33;97;64;61
38;2018-08-03 07:18:28.183;2018-08-02 22:15:54.770;543;1667;-410696;41;43;2;0
32;2018-08-03 07:49:36.593;2018-08-03 05:16:16.277;153;2579705;-106585567;34;47;13;11
35;2018-08-03 11:57:14.560;2018-08-02 22:48:33.637;789;4194588;-198462070;34;89;55;38
40;2018-08-04 03:17:54.350;2018-08-03 08:39:06.987;1118;8851881;-560576219;32;89;57;37
40;2018-08-04 05:00:27.980;2018-08-03 08:39:06.987;1221;0;-2915843;32;89;57;37
41;2018-08-04 06:29:36.177;2018-08-03 10:05:30.603;1224;13204;-1217202;34;89;55;38
31;2018-08-06 06:34:26.343;2018-08-04 08:16:31.710;2778;71791;-976204;44;89;45;0
40;2018-07-04 09:53:24.800;2018-07-03 15:35:50.983;1098;10192676;-540035394;33;89;56;57
40;2018-07-04 10:07:04.747;2018-07-03 15:35:50.983;1112;-232;1450680;33;89;56;57
37;2018-07-04 23:01:43.480;2018-07-04 08:03:04.970;898;12741574;-577041333;34;89;55;71
41;2018-07-04 23:55:22.840;2018-07-04 06:46:42.880;1029;1541697;-95849677;34;89;55;75
42;2018-07-04 23:58:44.297;2018-07-03 13:38:41.647;2060;5478326;-294313021;33;93;60;141
31;2018-07-05 04:41:25.087;2018-07-04 10:52:53.203;1069;11862591;-596476725;34;89;55;79
36;2018-07-05 04:50:37.980;2018-07-04 09:29:44.190;1161;11501379;-611680012;34;89;55;69
31;2018-07-05 04:52:18.510;2018-07-04 10:52:53.203;1080;-2024;-861566;34;89;55;79
40;2018-07-05 07:28:06.230;2018-07-04 11:31:11.090;1197;10132800;-563161552;33;89;56;56
35;2018-07-05 07:59:45.317;2018-07-04 15:48:35.280;971;6148230;-336172125;32;89;57;53
37;2018-07-05 17:41:06.693;2018-07-05 00:42:12.807;1019;12223856;-583441702;34;89;55;74
35;2018-07-06 05:24:14.643;2018-07-05 09:23:32.427;1201;963242;-52596901;34;87;53;40
31;2018-07-06 07:18:21.527;2018-07-05 08:23:11.633;1375;12486098;-676483998;34;91;57;81
31;2018-07-06 07:27:13.790;2018-07-05 08:23:11.633;1384;114;-766584;34;91;57;81
44;2018-07-06 10:55:36.247;2018-07-05 13:29:19.913;1286;1800750;-81460795;33;89;56;55
36;2018-07-06 22:53:25.937;2018-07-06 06:30:15.543;983;12328442;-592369768;33;89;56;62
42;2018-07-07 00:18:06.493;2018-07-05 15:39:34.353;1959;8021450;-466870428;34;89;55;101
42;2018-07-07 01:23:44.500;2018-07-05 15:39:34.353;2024;11;1627548;34;89;55;101
42;2018-07-07 01:24:54.457;2018-07-05 15:39:34.353;2025;3022;-986824;34;89;55;101
42;2018-07-07 01:31:05.843;2018-07-05 15:39:34.353;2032;-164;1790715;34;89;55;101
34;2018-07-08 22:01:33.720;2018-07-06 12:08:31.440;3473;30134;-1376165;19;89;70;17
41;2018-07-09 07:38:47.410;2018-07-06 08:50:43.380;4248;-124;-1186789;33;89;56;39
44;2018-07-09 11:03:46.830;2018-07-06 12:58:18.500;4205;932150;-156744407;34;89;55;44
38;2018-07-09 12:36:55.930;2018-07-07 01:44:38.187;3532;545453;-23673442;34;89;55;33
39;2018-07-09 13:49:48.030;2018-07-06 11:11:28.283;4478;65578;-744305;33;89;56;34
31;2018-07-09 18:36:50.630;2018-07-09 04:51:07.370;825;13047029;-580113560;34;89;55;71
32;2018-07-10 06:49:23.750;2018-07-09 13:48:58.357;1021;0;-1333771;33;89;56;55
38;2018-07-10 07:43:34.620;2018-07-09 14:04:21.823;1059;2706719;-131236150;33;89;56;63
33;2018-07-10 09:00:03.940;2018-07-09 15:00:54.703;1080;10840976;-541162930;34;89;55;67
31;2018-07-10 11:38:35.157;2018-07-09 20:20:05.443;918;-12;-1930359;34;89;55;72
35;2018-07-10 12:25:38.500;2018-07-09 21:07:07.960;918;-76;-845488;34;89;55;55
35;2018-07-10 12:26:47.977;2018-07-09 21:07:07.960;919;2942;-639991;34;89;55;55
34;2018-07-10 13:22:35.287;2018-07-09 17:07:20.137;1215;67336;-418011;34;100;66;65
41;2018-07-10 18:55:09.287;2018-07-10 06:33:40.110;742;11892999;-556565099;34;89;55;66
35;2018-07-11 07:12:15.423;2018-07-10 13:52:57.620;1040;10774474;-523415767;34;89;55;57
39;2018-07-11 07:16:46.883;2018-07-10 08:30:26.727;1366;4987192;-346854404;34;89;55;55
31;2018-07-11 07:18:37.420;2018-07-10 13:44:35.493;1054;32;-1431046;34;89;55;65
40;2018-07-11 08:29:29.973;2018-07-06 00:46:17.073;7663;42717;-1341780;0;89;89;59
41;2018-07-11 11:50:54.930;2018-07-10 20:25:50.420;925;11736226;-562983753;34;89;55;73
44;2018-07-11 11:56:15.437;2018-07-09 12:29:40.777;2847;3775516;-176880296;34;93;59;78
38;2018-07-11 21:27:34.493;2018-07-11 07:43:32.857;824;14063989;-622218954;34;89;55;72
44;2018-07-12 02:57:52.483;2018-07-11 13:03:50.767;834;9217672;-473929915;33;82;49;57
42;2018-07-12 04:55:06.193;2018-07-11 11:09:43.997;1066;-176;-176336;34;89;55;62
31;2018-07-12 06:03:24.783;2018-07-11 09:19:50.957;1244;14;-816440;33;89;56;68
31;2018-07-12 06:32:41.713;2018-07-11 09:19:50.957;1273;-20;-1246760;33;89;56;68
41;2018-07-12 08:41:22.483;2018-07-11 13:17:15.907;1164;12486084;-606668589;33;93;60;68
41;2018-07-12 08:48:23.860;2018-07-11 13:17:15.907;1171;1390;-262731;33;93;60;68
31;2018-07-12 08:52:15.290;2018-07-12 08:49:53.097;3;-1007;-1184554;31;33;2;0
31;2018-07-12 09:14:34.653;2018-07-12 08:49:53.097;25;1;-3848071;31;33;2;0
31;2018-07-12 09:15:13.730;2018-07-12 08:49:53.097;26;52;-296838;31;33;2;0
43;2018-07-12 09:45:31.917;2018-07-11 18:14:11.753;931;10408500;-503624999;33;89;56;60
34;2018-07-12 10:03:24.063;2018-07-11 16:24:32.317;1059;-73;-558824;34;89;55;49
38;2018-07-12 15:41:43.110;2018-07-11 22:41:44.650;1020;9677278;-501004109;33;89;56;56
37;2018-07-13 00:20:40.173;2018-07-12 08:52:55.597;928;3995149;-192831146;33;88;55;65
31;2018-07-13 10:06:11.207;2018-07-12 10:57:24.310;1389;-28;-4774080;33;89;56;58
31;2018-07-13 10:46:51.633;2018-07-12 10:57:24.310;1429;3148;-7639296;33;89;56;58
31;2018-07-13 10:48:09.807;2018-07-12 10:57:24.310;1431;-2137;-458169;33;89;56;58
44;2018-07-13 12:20:36.987;2018-07-12 18:00:06.613;1100;4430288;-222759115;34;89;55;46
35;2018-07-13 15:01:56.790;2018-07-12 15:06:37.423;1435;7345520;-350671587;33;89;56;59
43;2018-07-14 16:01:47.557;2018-07-14 07:23:00.940;518;122032;-80753924;79;89;10;0
38;2018-07-16 00:10:08.270;2018-07-12 16:56:57.650;4754;323;-902534;30;89;59;41
39;2018-07-16 03:03:49.507;2018-07-13 06:44:59.237;4099;291237;-57669336;30;89;59;51
39;2018-07-16 03:32:17.403;2018-07-13 06:44:59.237;4128;295;2225557;30;89;59;51
44;2018-07-16 06:30:51.617;2018-07-16 06:18:03.693;12;-134;1784497;15;17;2;0
41;2018-07-16 11:06:43.513;2018-07-13 16:37:13.230;3989;3026627;-712857298;34;89;55;38
34;2018-07-16 11:44:13.213;2018-07-13 16:42:00.503;4022;4566192;-253124165;34;89;55;26
35;2018-07-16 14:50:37.813;2018-07-13 16:40:14.857;4210;6442222;-383300606;34;89;55;45
38;2018-07-16 20:16:41.463;2018-07-16 08:05:07.507;731;-1;-1508148;34;89;55;73
39;2018-07-17 03:00:18.953;2018-07-16 05:00:51.537;1320;10839537;-604163878;32;89;57;71
34;2018-07-17 06:20:28.853;2018-07-16 13:17:09.347;1023;3891840;-262584243;34;99;65;53
42;2018-07-17 15:19:36.487;2018-07-16 21:56:09.063;1043;11858678;-635037832;33;89;56;68
40;2018-07-17 17:40:31.953;2018-07-16 13:09:47.380;1711;7664420;-472927167;33;99;66;59
33;2018-07-17 17:41:27.177;2018-07-13 23:44:55.423;5397;0;-62617;33;89;56;76
40;2018-07-18 03:47:26.470;2018-07-16 13:09:47.380;2318;3254234;-201371137;33;99;66;74
31;2018-07-18 08:14:32.470;2018-07-17 08:44:39.320;1410;34;-252331;34;89;55;55
43;2018-07-18 10:19:40.087;2018-07-17 14:38:58.900;1181;6703998;-329148326;34;89;55;52
41;2018-07-18 12:16:10.590;2018-07-17 21:04:17.430;912;-156;9217;33;89;56;59
42;2018-07-18 12:18:09.957;2018-07-17 16:45:31.857;1173;606;-208645;34;89;55;57
41;2018-07-18 23:58:14.493;2018-07-17 21:04:17.430;1614;7536480;-367953766;33;89;56;99
31;2018-07-19 03:05:41.643;2018-07-18 09:45:50.037;1040;11918821;-598164363;32;89;57;75
40;2018-07-19 06:33:03.247;2018-07-18 08:04:53.390;1349;2114;-607196;31;89;58;70
43;2018-07-19 07:29:18.967;2018-07-18 11:42:36.150;1187;6579560;-388360867;34;89;55;57
38;2018-07-19 07:49:33.083;2018-07-18 12:08:10.700;1181;-243;-643979;34;89;55;60
34;2018-07-19 13:28:06.003;2018-07-18 22:51:44.657;877;6769138;-327136373;33;89;56;42
36;2018-07-19 20:12:16.157;2018-07-19 07:28:03.423;764;20;-680174;34;71;37;52
35;2018-07-19 21:34:50.247;2018-07-19 06:20:18.830;914;48;-1074166;32;89;57;65
38;2018-07-19 21:50:49.590;2018-07-18 12:08:10.700;2022;-41;-345881;34;89;55;99
42;2018-07-19 22:07:29.907;2018-07-19 08:33:42.093;814;12084788;-613688631;33;89;56;78
33;2018-07-20 03:47:30.397;2018-07-18 20:52:20.543;1855;6249060;-508686603;33;89;56;40
38;2018-07-20 06:05:53.683;2018-07-20 06:05:26.073;0;-32;-236697;29;30;1;0
42;2018-07-20 06:08:07.950;2018-07-19 08:33:42.093;1295;64529;-244230;33;89;56;78
31;2018-07-20 10:28:55.863;2018-07-19 20:42:57.793;826;1827077;-75823686;33;89;56;74
32;2018-07-20 11:10:38.983;2018-07-20 05:11:20.033;359;5761836;-247509935;34;64;30;35
33;2018-07-20 11:11:59.810;2018-07-20 05:12:54.213;359;-90;1649713;33;61;28;41
38;2018-07-20 17:37:33.563;2018-07-20 07:19:48.897;618;-82;-1290833;33;75;42;55
40;2018-07-20 18:21:15.040;2018-07-20 07:19:42.383;662;1347419;-75435990;34;74;40;46
40;2018-07-20 19:05:40.117;2018-07-20 07:19:42.383;706;55364;-5795555;34;74;40;46
40;2018-07-20 19:22:49.913;2018-07-20 07:19:42.383;723;-52;-954974;34;74;40;46
40;2018-07-20 19:42:45.730;2018-07-20 19:27:40.260;15;-3159;-2607540;33;34;1;0
42;2018-07-21 07:35:32.390;2018-07-20 08:04:08.850;1411;64536;-8262107;35;89;54;58
42;2018-07-21 09:09:46.183;2018-07-20 08:04:08.850;1505;990;-1194172;35;89;54;58
35;2018-08-06 18:35:44.673;2018-08-06 01:16:05.947;1039;-1288;339618;33;89;56;49
37;2018-08-06 21:08:30.350;2018-08-06 09:15:42.320;713;11188917;-540503085;33;89;56;54
33;2018-08-06 22:15:55.510;2018-08-06 09:04:02.830;791;3513444;-203342872;34;89;55;53
32;2018-08-07 06:02:17.007;2018-08-06 15:00:54.770;902;5150351;-327696182;34;89;55;38
44;2018-08-07 06:35:32.600;2018-08-06 13:42:28.410;1013;11129297;-644675032;33;89;56;54
36;2018-08-07 07:30:14.840;2018-08-06 14:46:57.700;1004;10528442;-603361639;34;89;55;44
38;2018-08-07 10:21:59.283;2018-08-06 21:41:06.570;760;11130187;-544741688;34;89;55;53
43;2018-08-07 10:54:09.940;2018-08-06 22:00:10.353;774;105;-2558777;33;89;56;41
39;2018-08-07 16:07:19.470;2018-08-07 04:36:39.487;691;708454;-34393896;33;89;56;45
44;2018-08-07 18:07:17.090;2018-08-07 07:54:44.023;613;10937114;-537930049;34;89;55;49
32;2018-08-07 18:08:10.337;2018-08-07 07:27:18.183;641;1456323;-84638218;33;89;56;48
32;2018-08-07 18:32:39.650;2018-08-07 07:27:18.183;665;48;-5834814;33;89;56;48
44;2018-08-08 09:49:33.663;2018-08-07 19:26:51.573;863;4929394;-267602439;33;89;56;37
32;2018-08-08 12:20:19.977;2018-08-07 20:19:58.267;961;-8;-8674668;33;89;56;34
33;2018-08-08 17:20:53.077;2018-08-08 04:49:33.773;751;10890537;-516782363;32;89;57;47
38;2018-08-08 17:27:13.750;2018-08-08 04:06:13.847;801;11038978;-553534404;33;89;56;45
35;2018-08-08 19:21:25.780;2018-08-08 07:48:57.273;693;0;-9297872;34;89;55;45
32;2018-08-08 22:30:48.537;2018-08-07 20:19:58.267;1571;-230;-2160423;34;89;55;48
39;2018-08-09 06:27:59.453;2018-08-08 11:34:48.423;1133;12847;-2027801;34;89;55;42
39;2018-08-09 06:32:38.660;2018-08-08 11:34:48.423;1138;-512;-673980;34;89;55;42
39;2018-08-09 06:35:04.020;2018-08-08 11:34:48.423;1141;1286;-927708;34;89;55;42
43;2018-08-09 09:23:51.350;2018-08-08 14:37:24.287;1126;4610151;-234003038;33;89;56;29
37;2018-08-09 15:48:49.670;2018-08-08 11:39:19.277;1689;5424905;-545420228;34;89;55;21
35;2018-08-09 19:06:18.570;2018-08-08 20:42:03.923;1344;3338881;-148536461;33;89;56;38
36;2018-08-09 19:58:18.887;2018-08-09 05:43:56.677;855;11692520;-587232533;34;89;55;60
38;2018-08-10 05:43:11.827;2018-08-09 12:17:36.897;1046;982892;-57617484;33;89;56;49
31;2018-08-10 07:30:29.533;2018-08-09 15:24:32.453;966;10977284;-586150344;34;89;55;50
41;2018-08-10 08:41:21.687;2018-08-09 17:14:30.650;927;9155681;-518552213;34;89;55;38
31;2018-08-10 08:42:14.093;2018-08-09 15:24:32.453;1038;21934;-18175514;34;89;55;50
40;2018-08-10 11:58:24.010;2018-08-09 20:32:56.970;926;65695;-3382034;33;89;56;38
40;2018-08-10 12:12:55.547;2018-08-09 20:32:56.970;940;131329;-3764820;33;89;56;38
40;2018-08-10 12:40:07.193;2018-08-09 20:32:56.970;968;65315;-6336725;33;89;56;38
44;2018-08-10 14:49:29.117;2018-08-09 21:03:42.177;1066;8823606;-532720700;33;89;56;33
43;2018-08-11 01:33:10.297;2018-08-10 02:23:57.480;1390;206295;-166334595;32;89;57;31
31;2018-08-11 12:02:32.057;2018-08-10 10:45:43.323;1517;1094409;-308385578;42;89;47;18
32;2018-08-12 22:20:06.793;2018-08-10 11:24:46.577;3536;131977;-4746369;15;89;74;39
43;2018-08-12 22:47:57.303;2018-08-11 05:18:31.070;2489;185789;-545878389;34;89;55;0
43;2018-08-12 23:11:07.877;2018-08-11 05:18:31.070;2513;0;821299;34;89;55;0
32;2018-08-13 01:34:12.757;2018-08-10 11:24:46.577;3730;0;-84731;15;89;74;39
43;2018-08-13 05:54:42.327;2018-08-11 05:18:31.070;2916;87174;-1952728;34;89;55;0
43;2018-08-13 05:55:23.567;2018-08-11 05:18:31.070;2917;0;-207736;34;89;55;0
38;2018-08-13 07:44:10.893;2018-08-10 07:14:57.303;4350;1270544;-171132821;33;89;56;21
39;2018-08-13 11:15:55.003;2018-08-10 18:25:06.263;3890;59687;-1637750;34;89;55;34
40;2018-08-13 12:40:25.287;2018-08-10 17:45:15.007;4015;77802;-4164447;33;89;56;27
37;2018-08-13 13:04:34.243;2018-08-12 05:21:52.377;1903;50765;-3797069;34;100;66;39
35;2018-08-13 19:22:50.120;2018-08-13 01:28:17.450;1074;484478;-30773629;33;96;63;38
39;2018-08-14 06:08:44.080;2018-08-13 12:32:12.627;1056;65349;-36292646;33;82;49;37
40;2018-08-14 07:13:38.390;2018-08-13 14:06:47.767;1027;-29;-1621530;34;93;59;43
40;2018-08-14 07:21:09.767;2018-08-13 14:06:47.767;1035;62;841738;34;93;59;43
37;2018-08-14 09:03:02.477;2018-08-13 14:50:02.377;1093;404;585977;60;89;29;51
39;2018-08-14 09:30:10.203;2018-08-13 12:32:12.627;1258;-180;-1242619;33;82;49;51
36;2018-08-15 01:38:13.070;2018-08-14 05:38:48.110;1200;-61;1730532;33;89;56;60
36;2018-08-15 01:38:14.660;2018-08-14 05:38:48.110;1200;-61;1730532;33;89;56;60
36;2018-08-15 01:38:16.780;2018-08-14 05:38:48.110;1200;114;1374322;33;89;56;60
36;2018-08-15 01:38:18.560;2018-08-14 05:38:48.110;1200;114;1327096;33;89;56;60
36;2018-08-15 01:38:19.747;2018-08-14 05:38:48.110;1200;114;1236546;33;89;56;60
40;2018-08-16 05:54:36.710;2018-08-15 22:28:02.420;446;-72;-2986833;78;86;8;0
31;2018-08-16 06:15:49.573;2018-08-14 10:57:41.230;2598;157304;-19256143;34;100;66;50
33;2018-08-16 06:41:54.073;2018-08-15 22:15:52.033;506;126;-78160544;20;31;11;0
33;2018-08-16 06:41:55.010;2018-08-15 22:15:52.033;506;126;-78223855;20;31;11;0
33;2018-08-16 06:42:06.257;2018-08-15 22:15:52.033;507;126;-78497380;20;31;11;0
33;2018-08-16 06:42:09.420;2018-08-15 22:15:52.033;507;126;-78573500;20;31;11;0
33;2018-08-16 06:42:11.600;2018-08-15 22:15:52.033;507;126;-78611081;20;31;11;0
33;2018-08-16 06:42:19.303;2018-08-15 22:15:52.033;507;126;-78722401;20;31;11;0
31;2018-08-16 10:52:59.690;2018-08-16 06:45:58.260;247;4078874;-187140062;34;48;14;13
40;2018-08-16 14:40:03.123;2018-08-15 22:28:02.420;972;1936765;-93184583;33;86;53;39
44;2018-08-17 11:29:47.573;2018-08-16 19:01:41.217;988;10619731;-590358308;34;89;55;47
41;2018-08-17 17:45:11.577;2018-08-16 16:26:23.623;1519;9180376;-642999911;33;100;67;37
32;2018-08-18 14:01:46.707;2018-08-17 19:29:58.063;1112;1169548;-276697480;56;89;33;2
43;2018-08-20 05:55:39.533;2018-08-17 07:18:48.180;4237;430341;-112393149;32;89;57;21
38;2018-08-20 09:48:25.840;2018-08-17 12:54:20.130;4134;2878381;-247871787;33;89;56;32
41;2018-08-20 11:56:44.630;2018-08-17 19:15:14.147;3881;5646823;-369232653;34;89;55;25
36;2018-08-20 12:09:39.563;2018-08-17 19:27:53.913;3882;6364572;-399828253;33;89;56;34
39;2018-08-20 18:14:23.373;2018-08-20 03:08:10.280;906;10836878;-550088011;31;89;58;40
39;2018-08-20 18:38:02.140;2018-08-20 03:08:10.280;930;0;-2929689;31;89;58;40
37;2018-08-20 19:32:52.800;2018-08-20 07:26:01.640;726;12249201;-547949502;34;89;55;64
31;2018-08-21 05:56:05.293;2018-08-17 06:47:51.093;5709;196602;-94311;6;89;83;23
41;2018-08-21 07:01:57.847;2018-08-20 13:24:24.537;1057;1690162;-117013725;33;89;56;38
38;2018-08-21 20:12:22.763;2018-08-21 07:51:07.130;741;2733610;-135828287;34;89;55;54
39;2018-08-22 04:10:37.413;2018-08-21 11:35:56.180;995;-210;152804;34;89;55;41
33;2018-08-22 07:55:31.467;2018-08-21 12:42:27.043;1153;7143048;-420228157;33;89;56;43
32;2018-08-22 08:55:53.983;2018-08-21 15:58:36.057;1017;0;840421;34;89;55;26
36;2018-08-22 09:22:05.880;2018-08-21 09:42:55.607;1420;7797918;-593187049;34;89;55;34
40;2018-08-22 09:55:38.383;2018-08-21 15:51:38.533;1084;776548;-32504545;33;89;56;34
