IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;T1_CONSUMO;T1_DISTANCIA;T1_VELOCIDAD;T2_CONSUMO;T2_DISTANCIA;T2_VELOCIDAD;T3_CONSUMO;T3_DISTANCIA;T3_VELOCIDAD;T4_CONSUMO;T4_DISTANCIA;T4_VELOCIDAD
47014;2018-02-08 07:19:00.770;43;60;3719;11;34;2607;-53501;82;52;0;0;0;0;0;0;0;0;0
47015;2018-02-08 08:52:08.710;34;29;3718;11;34;2603;-3201012;89214;561;0;0;0;-4605964;128139;0;-421250;5395;0
47016;2018-02-08 08:54:50.140;36;232;3716;12;34;2602;-134441927;2716742;12;-16648428;142367;0;-58552024;1372758;0;-21342358;157913;0
47017;2018-02-08 09:26:47.450;35;61;3719;12;34;2604;-277080795;5612961;3;-35131549;395875;0;-154495267;3543814;0;-32701200;293802;0
47018;2018-02-08 09:30:43.090;35;7;3719;12;34;2613;-1027813;14;98;0;0;0;0;0;0;0;0;0
47019;2018-02-08 09:31:04.377;35;7;3719;12;34;2613;-63635;38;17;0;0;0;0;0;0;0;0;0
47020;2018-02-08 10:30:51.810;42;26;3720;11;34;2609;-321681185;5758053;12;-51896865;404060;0;-131132830;2972540;0;-31906862;282944;0
47021;2018-02-08 10:33:54.977;42;30;3720;11;34;2609;-1737054;19617;551;0;0;0;0;0;0;0;0;0
47022;2018-02-08 10:40:47.110;36;232;3716;19;82;2699;-895808;63;224;0;0;0;0;0;0;0;0;0
47023;2018-02-08 11:16:48.830;35;7;3716;17;68;2666;-3205991;120480;440;0;0;0;0;0;0;0;0;0
47024;2018-02-08 11:47:22.543;38;228;3718;13;39;2613;-174101686;4077353;6;-26706803;302837;0;-111810421;2780841;0;-30655291;268260;0
47025;2018-02-08 11:56:47.627;39;48;3719;12;33;2602;-279375228;5662057;21;-47888459;413700;0;-193386542;5068831;0;-43676433;399923;0
47026;2018-02-08 11:59:04.767;39;77;3719;12;33;2609;-544386;-64;221;0;0;0;0;0;0;0;0;0
47027;2018-02-08 12:06:01.880;37;90;3716;11;33;2603;-43356508;980699;39;-7036464;60784;0;-35903371;800474;0;-8825522;66116;0
47028;2018-02-08 14:06:39.550;33;160;3716;11;34;2609;-311874960;5070468;26;-30742487;289816;0;-124061316;3248898;0;-43598399;304650;0
47029;2018-02-08 14:11:45.650;33;139;3716;11;34;2611;-1359365;44;237;0;0;0;0;0;0;0;0;0
47030;2018-02-08 14:14:11.523;33;243;3716;11;34;2615;-549393;576;237;0;0;0;0;0;0;0;0;0
47031;2018-02-08 15:48:58.910;38;228;3717;15;78;2667;-2158436;159164;477;0;0;0;0;0;0;0;0;0
47032;2018-02-08 16:30:43.103;33;243;3716;19;87;2672;-1810384;91448;538;0;0;0;0;0;0;0;0;0
47033;2018-02-08 19:15:11.507;32;136;3716;12;33;2598;-175614551;4087439;16;-32567418;284697;0;-136190877;3516398;0;-36915829;326728;0
47034;2018-02-09 03:42:26.773;34;86;3719;13;33;2607;-350997177;6347281;2;-41673006;395752;0;-179900139;4243948;0;-34296151;353952;0
47035;2018-02-09 05:32:25.083;43;240;3716;12;34;2594;-207096234;2631465;13;-13145793;128676;0;-57656347;1399916;0;-13120678;136882;0
47036;2018-02-09 05:35:01.300;43;16;3716;12;34;2604;-643988;419;153;0;0;0;0;0;0;0;0;0
47037;2018-02-09 05:35:32.197;43;16;3716;12;34;2602;-319617;1259;311;0;0;0;0;0;0;0;0;0
47038;2018-02-09 05:36:13.007;43;16;3716;12;34;2603;-206635;621;222;0;0;0;0;0;0;0;0;0
47039;2018-02-09 05:36:55.720;43;16;3717;12;34;2599;-951926;3215;424;0;0;0;0;0;0;0;0;0
47040;2018-02-09 05:37:37.767;43;16;3717;12;34;2599;-934255;1994;179;0;0;0;0;0;0;0;0;0
47041;2018-02-09 05:38:17.797;43;16;3718;12;34;2598;-740554;305;448;0;0;0;0;0;0;0;0;0
47042;2018-02-09 05:41:17.120;43;33;3716;12;33;2596;-3215852;90860;651;0;0;0;0;0;0;0;0;0
47043;2018-02-09 05:42:55.093;43;153;3716;12;33;2601;-471090;1828;438;0;0;0;0;0;0;0;0;0
47044;2018-02-09 06:02:04.003;35;99;3718;12;34;2604;-322994112;5674677;15;-28543292;257920;0;-116766442;3180299;0;-39073823;342555;0
47045;2018-02-09 06:31:03.363;37;178;3717;12;34;2600;-319693350;6813587;10;-35045677;342207;0;-168139027;4437483;0;-53364049;468267;0
47046;2018-02-09 06:35:13.680;37;244;3717;12;34;2613;-723067;0;0;0;0;0;0;0;0;0;0;0
47047;2018-02-09 06:57:14.453;38;149;3717;12;34;2610;-266228477;4933563;13;-27982493;299322;0;-129586022;3477462;0;-30397672;281246;0
47048;2018-02-09 06:59:25.493;37;134;3717;12;34;2617;-3614330;7;48;0;0;0;0;0;0;0;0;0
47049;2018-02-09 08:12:49.650;39;199;3718;12;34;2605;-110149333;2749506;45;-21086731;209037;0;-83316430;2071108;0;-17968653;161091;0
47050;2018-02-09 09:16:53.573;36;186;3716;12;34;2606;-8383504;228705;299;-14814972;127382;341;-3659129;93804;0;-1537619;7161;0
47051;2018-02-09 11:12:49.263;36;186;3716;21;99;2716;-564976;466;132;0;0;0;0;0;0;0;0;0
47052;2018-02-09 11:53:35.667;40;19;3719;10;33;2601;-68837242;1407604;56;-5315596;65906;0;-31979581;598797;0;-8935599;71152;0
47053;2018-02-09 12:00:05.167;40;58;3719;10;33;2610;-1839106;-24;214;0;0;0;0;0;0;0;0;0
47054;2018-02-09 14:47:12.640;33;93;3719;11;34;2605;-326235743;4995776;3;-34427901;331456;0;-130206037;3399989;0;-38003284;388936;0
47055;2018-02-09 14:49:51.053;33;142;3719;11;34;2612;-606699;165;154;0;0;0;0;0;0;0;0;0
47056;2018-02-09 15:24:16.900;32;109;3716;12;34;2599;-35350415;556693;120;-1618173;16649;0;-11045442;276877;0;-10950997;58363;0
47057;2018-02-09 16:06:39.717;42;186;3718;12;33;2601;-410685635;6279459;10;-51411914;493146;0;-181784099;4059433;0;-43683439;413812;0
47058;2018-02-09 16:10:38.717;42;206;3718;12;33;2608;-741881;-60;174;0;0;0;0;0;0;0;0;0
47059;2018-02-10 06:31:57.720;34;4;3719;11;32;2604;-420603528;4955382;43;-46103261;480188;0;-137143370;3243111;0;-31259464;305120;0
47060;2018-02-10 06:54:37.297;34;73;3719;11;32;2615;-5104881;0;0;0;0;0;0;0;0;0;0;0
47061;2018-02-10 07:01:08.163;34;105;3719;11;32;2615;-1472088;0;0;0;0;0;0;0;0;0;0;0
47062;2018-02-10 07:01:43.470;34;191;3719;11;32;2615;-150909;0;0;0;0;0;0;0;0;0;0;0
47063;2018-02-10 07:09:58.600;34;130;3719;11;32;2613;-2135856;-48;163;0;0;0;0;0;0;0;0;0
47064;2018-02-11 22:28:00.353;40;36;3716;11;14;2530;-786272121;1824673;73;-11506225;110326;0;-50684279;1373427;0;-11476182;124827;0
47065;2018-02-11 22:29:19.133;40;8;3716;11;14;2537;-318091;11;37;0;0;0;0;0;0;0;0;0
47066;2018-02-11 22:29:49.220;43;156;3719;11;22;2568;-919746;10302;384;0;0;0;0;0;0;0;0;0
47067;2018-02-11 22:36:01.987;36;237;3720;11;4;2412;-797195709;2019319;100;-12498468;118892;0;-49270856;1116873;0;-12287674;120672;0
47068;2018-02-11 22:37:23.690;38;215;3721;9;31;2608;-589365847;744820;169;-5147309;57329;0;-23349608;483629;0;-5333536;58203;0
47069;2018-02-11 22:37:47.183;36;146;3720;11;4;2419;-498936;0;40;0;0;0;0;0;0;0;0;0
47070;2018-02-11 22:38:27.093;38;138;3721;9;31;2615;-331612;19;29;0;0;0;0;0;0;0;0;0
47071;2018-02-11 22:38:46.513;36;125;3720;11;4;2419;-273831;12;29;0;0;0;0;0;0;0;0;0
47072;2018-02-11 22:39:32.210;38;252;3721;9;31;2614;-495795;226;213;0;0;0;0;0;0;0;0;0
47073;2018-02-11 22:39:51.023;36;157;3720;11;4;2413;-863103;22;305;0;0;0;0;0;0;0;0;0
47074;2018-02-11 22:41:06.973;36;242;3720;11;4;2410;-516488;20;286;0;0;0;0;0;0;0;0;0
47075;2018-02-11 22:42:30.717;38;252;3721;9;31;2615;-455628;65814;105;0;0;0;0;0;0;0;0;0
47076;2018-02-11 22:43:36.663;38;120;3721;9;31;2616;-384126;15;28;0;0;0;0;0;0;0;0;0
47077;2018-02-11 22:44:32.323;36;47;3720;11;4;2378;-2494701;45801;557;0;0;0;0;0;0;0;0;0
47078;2018-02-11 22:45:09.657;36;47;3720;11;4;2390;-31873;0;0;0;0;0;0;0;0;0;0;0
47079;2018-02-11 22:50:16.100;39;45;3717;10;26;2586;-617395718;2908511;29;-13994192;147612;0;-53895872;1410399;0;-14925229;146302;0
47080;2018-02-11 22:50:39.460;33;198;3718;10;35;2610;-58459367;79868;616;0;0;0;0;0;0;0;0;0
47081;2018-02-11 23:01:23.710;42;70;3718;10;34;2602;-549747324;402872;162;-878177;8376;0;-3171729;72040;0;-333644;4790;0
47082;2018-02-12 05:04:26.730;35;68;3719;11;33;2604;-100923636;1345145;66;-7586474;68606;0;-29394253;806467;0;-5789642;74700;0
47083;2018-02-12 05:09:21.983;33;23;3718;11;31;2598;-70902517;611450;28;-5810136;47150;0;-16252817;435164;0;-2819210;37690;0
47084;2018-02-12 05:14:06.547;35;176;3719;11;33;2616;-1969222;2;18;0;0;0;0;0;0;0;0;0
47085;2018-02-12 05:14:12.030;34;250;3720;11;32;2609;-108105682;829423;15;-8132577;55116;0;-21181899;511542;0;-3234204;38039;0
47086;2018-02-12 05:14:47.353;35;176;3719;11;33;2615;-98353;59;22;0;0;0;0;0;0;0;0;0
47087;2018-02-12 06:35:45.970;32;13;3716;11;32;2597;-567929773;808700;49;-3238621;39041;0;-14332676;381581;0;-1816918;26589;0
47088;2018-02-12 07:38:10.547;41;237;3717;9;30;2595;-6709103;135365;372;-926577;10069;0;-2465953;53731;0;-749590;2859;0
47089;2018-02-12 11:31:43.873;37;245;3716;10;34;2601;-98764779;2597394;12;-18648958;172867;0;-67258254;1688096;0;-19426634;192023;0
47090;2018-02-12 12:21:14.367;34;161;0;11;32;2626;-1767181;65331;153;0;0;0;0;0;0;0;0;0
47091;2018-02-12 12:21:54.587;34;193;0;11;32;2623;-253447;65612;60;0;0;0;0;0;0;0;0;0
47092;2018-02-12 12:23:14.793;34;135;3720;11;32;2619;-755019;66231;285;0;0;0;0;0;0;0;0;0
47093;2018-02-12 12:25:20.490;34;148;3720;11;32;2620;-771795;65579;305;0;0;0;0;0;0;0;0;0
47094;2018-02-12 12:26:52.087;34;4;3720;11;32;2618;-845511;65429;282;0;0;0;0;0;0;0;0;0
47095;2018-02-12 18:59:54.713;34;162;3720;10;31;2612;-58339329;5;80;0;0;0;0;0;0;0;0;0
47096;2018-02-12 19:00:44.180;34;143;3720;10;31;2609;-275955;460;171;0;0;0;0;0;0;0;0;0
47097;2018-02-12 19:01:48.183;34;204;3720;10;31;2608;-402174;65553;220;0;0;0;0;0;0;0;0;0
47098;2018-02-12 19:05:56.660;34;156;3716;10;28;2595;-5125150;165341;555;0;0;0;0;0;0;0;0;0
47099;2018-02-12 19:21:51.920;34;220;3716;10;28;2605;-3588365;46;168;0;0;0;0;0;0;0;0;0
47100;2018-02-12 19:27:34.443;34;115;3716;10;28;2600;-1604652;-44;209;0;0;0;0;0;0;0;0;0
47101;2018-02-12 19:29:00.767;34;118;3716;10;28;2604;-504031;399;124;0;0;0;0;0;0;0;0;0
47102;2018-02-12 20:24:02.963;40;52;3719;13;34;2608;-28216714;722825;139;-3289079;29740;0;-11112604;312578;0;-2523965;31235;0
47103;2018-02-12 20:35:54.817;40;10;3719;13;34;2619;-3057861;-81;199;0;0;0;0;0;0;0;0;0
47104;2018-02-12 20:37:12.540;42;129;3717;12;34;2598;-327978053;6954710;10;-60905738;458942;0;-238635160;6099400;0;-51601487;463628;0
47105;2018-02-12 20:39:35.470;40;22;3719;13;34;2620;-870020;19;71;0;0;0;0;0;0;0;0;0
47106;2018-02-12 20:39:44.920;42;43;3717;12;34;2609;-278913;10;46;0;0;0;0;0;0;0;0;0
47107;2018-02-12 20:44:59.560;38;85;3718;12;34;2604;-324981885;7296563;2;-55090943;503550;0;-203582334;5614605;0;-45731634;436277;0
47108;2018-02-12 22:04:42.897;35;225;3719;12;34;2605;-85750689;1778372;51;-10259791;93541;0;-41894283;1021516;0;-12483769;166930;0
47109;2018-02-12 22:06:35.160;35;229;3719;12;34;2611;-554815;-96;143;0;0;0;0;0;0;0;0;0
47110;2018-02-12 22:08:26.373;35;6;3719;12;34;2613;-742369;24;87;0;0;0;0;0;0;0;0;0
47111;2018-02-12 22:42:13.340;39;209;3717;12;34;2605;-358444804;7493571;10;-47625171;429851;0;-204964664;5580514;0;-49092880;467504;0
47112;2018-02-12 23:16:47.270;39;124;3717;12;34;2619;-5373619;554;135;0;0;0;0;0;0;0;0;0
47113;2018-02-13 04:47:02.877;43;194;3719;11;34;2604;-104892522;955994;136;-4168936;53183;0;-20590345;502351;0;-3705962;55407;0
47114;2018-02-13 04:47:49.300;41;68;3716;12;37;2611;-274805897;4393850;34;-33150942;310335;0;-161927549;3671759;0;-40862594;336569;0
47115;2018-02-13 04:48:23.627;43;222;3719;11;34;2612;-322128;-3;19;0;0;0;0;0;0;0;0;0
47116;2018-02-13 04:49:07.630;43;222;3719;11;34;2612;-41294;3;9;0;0;0;0;0;0;0;0;0
47117;2018-02-13 04:49:08.310;32;141;3717;12;43;2610;-299150724;5323839;23;-34460620;303142;0;-136539627;3448232;0;-37954828;325958;0
47118;2018-02-13 05:16:41.493;41;109;3716;12;34;2603;-12542086;252573;258;-1702499;9535;0;-5181663;128827;0;-704066;7137;0
47119;2018-02-13 08:09:09.077;36;16;3719;11;34;2601;-105782639;726451;18;-8989798;54802;0;-30369801;717460;0;-5935457;61057;0
47120;2018-02-13 09:45:13.157;33;162;3717;11;34;2600;-381567298;6710470;6;-47664484;471022;0;-167372028;4285872;0;-41430011;400875;0
47121;2018-02-13 09:52:44.700;33;90;3717;11;34;2609;-1778734;-60;224;0;0;0;0;0;0;0;0;0
47122;2018-02-13 09:53:37.167;33;90;3717;11;34;2608;-265784;1054;206;0;0;0;0;0;0;0;0;0
47123;2018-02-13 09:56:43.747;33;131;3717;11;34;2609;-1623775;-275;361;0;0;0;0;0;0;0;0;0
47124;2018-02-13 10:03:38.680;37;128;3719;11;34;2604;-332253240;5499683;21;-38760826;373595;0;-159569700;3926072;0;-34540045;321046;0
47125;2018-02-13 10:22:32.553;41;32;3716;12;34;2609;-50756747;2694;200;0;0;0;0;0;0;0;0;0
47126;2018-02-13 10:24:59.013;41;32;3716;12;34;2610;-348919;4629;193;0;0;0;0;0;0;0;0;0
47127;2018-02-13 14:56:20.850;42;63;3716;12;34;2601;-13768767;376940;466;-471469;5630;0;-6301038;127989;0;-563571;8469;0
47128;2018-02-13 15:12:31.910;38;68;3717;11;34;2605;-66915868;1658233;20;-10814118;93571;0;-42462051;919857;0;-9775492;161794;0
47129;2018-02-13 15:15:24.043;38;140;3717;11;34;2615;-585924;6;34;0;0;0;0;0;0;0;0;0
47130;2018-02-13 15:30:14.797;40;240;3719;12;34;2606;-122333231;2657003;50;-20589834;167985;0;-91350670;2110590;0;-25099039;185447;0
47131;2018-02-13 16:00:10.793;40;206;3719;12;34;2620;-6649486;127;139;0;0;0;0;0;0;0;0;0
47132;2018-02-13 16:22:30.103;39;122;3718;12;34;2605;-273696367;5476814;16;-40732346;363468;0;-188965416;4856734;0;-37873243;337534;0
47133;2018-02-13 17:10:00.007;32;215;3717;12;34;2602;-240176040;5873711;15;-39000611;381547;0;-168678633;4076384;0;-41344734;351979;0
47134;2018-02-13 17:32:11.510;35;191;3716;12;34;2604;-292090210;5059691;9;-40762283;341552;0;-148048309;3799188;0;-42113843;330468;0
47135;2018-02-13 17:37:03.707;34;138;3719;12;34;2604;-355948216;6471635;17;-41332075;342595;0;-194396059;4770475;0;-52273667;486770;0
47136;2018-02-13 17:39:14.270;34;55;3719;12;34;2610;-566752;7;89;0;0;0;0;0;0;0;0;0
47137;2018-02-13 17:39:25.147;35;18;3716;12;34;2615;-1549800;3;67;0;0;0;0;0;0;0;0;0
47138;2018-02-13 18:19:40.967;43;235;3718;13;34;2601;-266643550;6513755;13;-44562728;397710;0;-191693047;4783212;0;-53955137;422814;0
47139;2018-02-14 03:46:16.300;33;144;3719;12;34;2605;-80656060;1085250;54;-4388516;40401;0;-17228159;466074;0;-6688239;41692;0
47140;2018-02-14 03:50:51.657;33;123;3719;12;34;2614;-866129;1128;215;0;0;0;0;0;0;0;0;0
47141;2018-02-14 04:13:43.723;41;21;3718;12;34;2602;-69644177;1005307;35;-7849794;55296;0;-26938258;701801;0;-5472221;55575;0
47142;2018-02-14 04:34:01.030;36;100;3716;12;33;2598;-5179469;118332;311;-703660;11263;0;-4966258;98718;0;-661880;5641;0
47143;2018-02-14 08:08:00.023;37;85;3719;12;34;2605;-330724845;5650358;3;-36618632;335270;0;-159454309;3894551;0;-40189930;358248;0
47144;2018-02-14 10:52:14.053;39;237;3716;12;34;2603;-311063282;6131130;16;-39568174;390754;0;-151959208;3556298;0;-40155174;372656;0
47145;2018-02-14 10:57:11.343;34;44;3717;12;34;2601;-53899021;1114769;62;-5621294;45299;0;-26547482;676642;0;-10079133;69972;0
47146;2018-02-14 11:03:54.803;42;183;3718;12;34;2603;-362055157;6149603;25;-36701343;258876;0;-154952028;3321841;0;-36120373;295030;0
47147;2018-02-14 11:15:37.293;42;214;3718;12;34;2616;439432;-103;182;0;0;0;0;0;0;0;0;0
47148;2018-02-14 11:15:42.570;34;13;3717;12;34;2616;-4174803;37;139;0;0;0;0;0;0;0;0;0
47149;2018-02-14 11:15:52.497;39;127;3716;12;34;2618;-3618122;-72;128;0;0;0;0;0;0;0;0;0
47150;2018-02-14 11:28:34.097;40;236;3719;13;34;2606;-124150867;2043887;35;-14261641;115440;0;-52967680;1285818;0;-16836017;125542;0
47151;2018-02-14 11:30:16.037;40;31;3719;13;34;2610;-809492;-153;246;0;0;0;0;0;0;0;0;0
47152;2018-02-14 11:32:29.463;40;123;3719;13;34;2614;-653219;57;263;0;0;0;0;0;0;0;0;0
47153;2018-02-14 11:32:49.110;40;123;0;13;34;2614;-43156;38;21;0;0;0;0;0;0;0;0;0
47154;2018-02-14 11:53:33.153;38;243;3720;12;33;2605;-75304181;1203532;66;-9397124;64564;0;-28108466;762794;0;-5336158;66780;0
47155;2018-02-14 11:54:14.993;38;243;3720;12;33;2610;-272451;117;198;0;0;0;0;0;0;0;0;0
47156;2018-02-14 11:54:48.493;38;243;3720;12;33;2611;-198977;995;182;0;0;0;0;0;0;0;0;0
47157;2018-02-14 11:58:34.177;38;148;3720;12;33;2609;-2359572;28886;349;0;0;0;0;0;0;0;0;0
47158;2018-02-14 12:00:25.280;38;6;3720;12;33;2615;-569320;7;84;0;0;0;0;0;0;0;0;0
47159;2018-02-14 12:00:28.093;35;73;3721;12;33;2602;-23063931;584203;66;-4531060;26270;0;-13517271;367900;0;-4232352;31303;0
47160;2018-02-14 12:01:14.273;35;73;3721;12;33;2607;-241982;1823;186;0;0;0;0;0;0;0;0;0
47161;2018-02-14 12:01:41.927;35;73;0;12;33;2606;-293360;2191;335;0;0;0;0;0;0;0;0;0
47162;2018-02-14 12:02:28.910;35;73;0;12;33;2607;-466977;42;55;0;0;0;0;0;0;0;0;0
47163;2018-02-14 13:17:59.500;43;7;3718;13;34;2601;-322874354;6509242;18;-33212060;296089;0;-149381907;3574309;0;-44017883;374344;0
47164;2018-02-14 13:19:12.383;38;6;3717;20;84;2704;-1268673;24176;462;0;0;0;0;0;0;0;0;0
47165;2018-02-14 13:19:29.483;40;123;3719;23;99;2674;-5318477;50520;542;0;0;0;0;0;0;0;0;0
47166;2018-02-14 13:20:23.443;35;73;3720;21;84;2700;-1539893;30728;367;0;0;0;0;0;0;0;0;0
47167;2018-02-14 14:32:45.520;32;82;3720;12;33;2600;-77360111;1910080;28;-11665915;105482;0;-41371766;1106937;0;-20814053;156246;0
47168;2018-02-14 23:10:37.057;33;239;3716;12;33;2602;-326566862;6305687;12;-44505263;383371;0;-144856475;4037259;0;-34730006;339681;0
47169;2018-02-14 23:17:10.227;33;221;3716;12;33;2616;-1108103;0;0;0;0;0;0;0;0;0;0;0
47170;2018-02-14 23:20:51.137;33;69;3716;12;33;2605;-2896252;76730;629;0;0;0;0;0;0;0;0;0
47171;2018-02-15 01:14:38.227;41;226;3716;12;34;2602;-303099605;5426373;6;-40876604;356985;0;-120772730;3037662;0;-36083202;269670;0
47172;2018-02-15 01:17:41.353;41;231;3716;12;34;2611;-607722;20;33;0;0;0;0;0;0;0;0;0
47173;2018-02-15 01:18:17.087;41;231;3716;12;34;2611;-190011;190;22;0;0;0;0;0;0;0;0;0
47174;2018-02-15 02:05:51.347;36;76;3717;12;34;2600;-14101810;310120;190;-3282308;27940;0;-10420689;239770;0;-3772238;20733;0
47175;2018-02-15 02:15:14.780;36;52;3717;12;34;2612;-2545677;252;155;0;0;0;0;0;0;0;0;0
47176;2018-02-15 08:37:53.970;34;166;3716;13;33;2603;-355842651;4545492;10;-36966735;315331;0;-123061629;3157252;0;-43359959;324353;0
47177;2018-02-15 11:04:09.827;39;229;3719;12;34;2605;-144388504;1552482;48;-9214795;57514;0;-36113509;853766;0;-9329682;81524;0
47178;2018-02-15 11:09:50.400;43;81;3716;12;34;2601;-321657199;5236396;5;-41235756;370370;0;-136307099;3494564;0;-33700858;334100;0
47179;2018-02-15 11:11:18.763;38;28;3717;12;34;2609;-331435916;5340490;3;-40736567;347864;0;-145504501;3805098;0;-33846148;364300;0
47180;2018-02-15 11:14:17.217;40;235;3718;13;34;2600;-420456360;5402676;7;-30023695;266612;0;-122672279;3139326;0;-35887270;337276;0
47181;2018-02-15 11:15:12.250;43;103;3716;12;34;2612;-1036955;-86;117;0;0;0;0;0;0;0;0;0
47182;2018-02-15 11:17:41.770;40;86;3718;13;34;2610;-830674;0;0;0;0;0;0;0;0;0;0;0
47183;2018-02-15 11:17:52.507;39;51;3719;12;34;2617;-2074155;-254;140;0;0;0;0;0;0;0;0;0
47184;2018-02-15 11:17:59.893;43;158;3716;12;34;2613;-613002;194;72;0;0;0;0;0;0;0;0;0
47185;2018-02-15 11:18:27.417;40;119;3718;13;34;2610;-192779;0;0;0;0;0;0;0;0;0;0;0
47186;2018-02-15 11:18:34.247;39;51;0;12;34;2618;-180117;1;4;0;0;0;0;0;0;0;0;0
47187;2018-02-15 11:19:17.247;39;51;0;12;34;2616;-245878;196;85;0;0;0;0;0;0;0;0;0
47188;2018-02-15 11:19:35.337;40;2;3718;13;34;2610;-419622;-398;257;0;0;0;0;0;0;0;0;0
47189;2018-02-15 11:27:38.563;42;58;3720;13;34;2601;-109630917;1699142;28;-11246446;87354;0;-36931220;883747;0;-11435931;95396;0
47190;2018-02-15 11:30:01.933;42;209;3720;13;34;2611;-511224;-24;89;0;0;0;0;0;0;0;0;0
47191;2018-02-15 11:31:46.013;42;128;3720;13;34;2613;-334429;-73;55;0;0;0;0;0;0;0;0;0
47192;2018-02-15 11:33:04.590;42;177;3720;13;34;2613;-407817;874;132;0;0;0;0;0;0;0;0;0
47193;2018-02-15 11:33:50.193;42;40;3720;13;34;2624;826370;0;0;0;0;0;0;0;0;0;0;0
47194;2018-02-15 13:11:02.883;35;166;3719;12;33;2602;-10449148;244867;247;-1356724;6307;0;-4355438;117734;0;-370525;5559;0
47195;2018-02-15 14:59:04.003;32;106;3716;11;33;2601;-320958359;4341796;11;-40423209;352007;0;-125238505;2933987;0;-33230281;286204;0
47196;2018-02-15 15:01:03.380;32;233;3716;11;33;2610;-394786;-125;67;0;0;0;0;0;0;0;0;0
47197;2018-02-15 15:01:47.930;32;233;3716;11;33;2609;-367806;226;73;0;0;0;0;0;0;0;0;0
47198;2018-02-15 15:56:17.667;37;80;3719;11;33;2602;-33393154;817018;67;-8679631;49567;0;-28791193;731858;0;-5551596;47735;0
47199;2018-02-15 18:51:21.243;33;94;3716;12;34;2602;-144934596;3766906;6;-29871451;233197;0;-122329806;3181480;0;-37048159;258569;0
47200;2018-02-15 18:55:57.337;36;206;3717;14;34;2601;-58557675;1389905;22;-7542256;68206;0;-35813924;899447;0;-7615952;67945;0
47201;2018-02-15 19:28:12.047;43;157;3718;14;33;2601;-109351895;2830372;11;-16164794;157102;0;-88577806;2346587;0;-22145518;177060;0
47202;2018-02-15 19:30:32.440;43;25;3718;14;33;2609;-462954;82;84;0;0;0;0;0;0;0;0;0
47203;2018-02-16 00:49:50.733;40;101;3716;13;34;2599;-259107159;5552468;12;-40485875;426242;0;-158935424;3829120;0;-49013095;391975;0
47204;2018-02-16 01:41:08.480;38;27;3717;13;34;2609;-85035579;1936995;19;-9706123;109134;0;-43464476;1114192;0;-16110048;128594;0
47205;2018-02-16 01:45:26.210;38;196;3717;13;34;2618;-798978;71;56;0;0;0;0;0;0;0;0;0
47206;2018-02-16 01:48:02.753;42;40;3720;11;29;2594;-120363655;238;276;0;0;0;0;0;0;0;0;0
47207;2018-02-16 01:57:52.330;39;54;3718;13;34;2602;-276865920;6614340;5;-47504248;422352;0;-190212067;4809720;0;-52221882;418320;0
47208;2018-02-16 02:33:32.010;34;234;3719;12;34;2607;-320362749;5609096;15;-40630948;372876;0;-175563807;4084732;0;-43724106;342799;0
47209;2018-02-16 02:35:55.790;35;122;3716;14;40;2612;-234113130;5256526;8;-30611181;293988;0;-149770818;3753272;0;-38247779;344369;0
47210;2018-02-16 09:49:54.543;37;139;3716;13;34;2604;-226180304;4699263;6;-33991337;321626;0;-146677812;3433648;0;-43407142;385768;0
47211;2018-02-16 09:52:41.683;37;150;3716;13;34;2609;-856269;46;191;0;0;0;0;0;0;0;0;0
47212;2018-02-16 09:58:03.927;37;15;3716;13;34;2613;-1081448;-10;243;0;0;0;0;0;0;0;0;0
47213;2018-02-16 09:59:06.313;37;15;3716;13;34;2610;-877368;1052;177;0;0;0;0;0;0;0;0;0
47214;2018-02-16 12:15:46.137;32;199;3716;11;34;2604;-119292906;1291351;92;-6884736;65257;0;-31287309;735125;0;-4212922;42572;0
47215;2018-02-16 12:51:16.710;33;108;3717;12;34;2603;-269313357;5267491;6;-34156508;343572;0;-165848165;3986055;0;-46589085;378595;0
47216;2018-02-16 12:56:58.463;33;64;3717;12;34;2610;-1331989;-31;211;0;0;0;0;0;0;0;0;0
47217;2018-02-16 13:12:33.250;43;175;3719;13;34;2601;-201656541;4318567;26;-18202416;212196;0;-114818232;2582336;0;-28817681;267730;0
47218;2018-02-16 15:51:04.627;36;241;3717;11;33;2607;-2966278;96709;407;0;0;0;0;0;0;0;0;0
47219;2018-02-16 15:52:08.840;36;241;3717;11;33;2611;-130041;0;0;0;0;0;0;0;0;0;0;0
47220;2018-02-16 19:42:08.217;36;241;0;19;99;2672;-13105507;-316;93;0;0;0;0;0;0;0;0;0
47221;2018-02-16 19:42:54.587;34;169;3719;12;34;2613;-299843570;5619274;7;-37132965;360714;0;-176615963;4072714;0;-47021257;379096;0
47222;2018-02-16 19:44:24.947;34;43;3719;12;34;2617;-524764;254;175;0;0;0;0;0;0;0;0;0
47223;2018-02-17 01:14:26.567;40;100;3716;12;34;2598;-377524222;3886656;17;-24391673;226140;0;-105271463;2423928;0;-33404202;338630;0
47224;2018-02-18 22:04:00.453;35;193;3716;9;30;2591;-92924782;102371;504;0;0;0;0;0;0;0;0;0
47225;2018-02-18 22:21:32.667;42;37;3717;7;33;2606;-5104075;58946;704;0;0;0;0;0;0;0;0;0
