IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;CONSUMO
57135;2018-06-07 09:08:14.283;39;157;3717;22;89;2999;542960155
57136;2018-06-07 11:05:22.967;35;12;3716;23;89;2830;529303957
57137;2018-06-07 11:18:12.270;31;164;3717;23;89;2785;641457319
57138;2018-06-07 12:28:38.840;37;122;3719;23;89;2798;530175366
57139;2018-06-07 13:23:23.337;42;107;3716;25;92;2746;599491867
57140;2018-06-07 14:01:12.213;36;29;0;24;89;3033;604007308
57141;2018-06-07 14:43:54.940;44;112;3719;24;89;2821;605971923
57142;2018-06-07 17:16:52.083;38;159;0;21;89;2796;399324900
57143;2018-06-07 18:27:36.037;41;190;3719;23;89;2873;538828426
57144;2018-06-07 18:37:09.927;33;239;3717;23;89;2797;575964688
57145;2018-06-07 20:05:24.337;32;40;3717;21;89;2817;520958378
57146;2018-06-08 08:32:35.303;43;84;3716;22;89;2790;540561989
57147;2018-06-08 08:32:42.293;40;106;3717;22;89;2781;510208489
57148;2018-06-08 16:49:01.250;39;196;3716;23;89;2981;590501383
57149;2018-06-09 00:19:20.997;35;58;3716;23;89;2939;580238583
57150;2018-06-09 06:03:00.850;37;50;3719;24;89;2779;584205835
57151;2018-06-09 13:16:02.470;44;48;3717;24;89;2926;663783683
57152;2018-06-09 19:09:11.937;32;70;3719;25;100;2914;574136605
57153;2018-06-09 21:14:58.830;40;177;3716;20;99;2841;425595391
57154;2018-06-10 05:20:54.007;37;238;3721;22;100;2924;357788139
57155;2018-06-10 22:32:07.487;36;66;0;0;28;2596;0
57156;2018-06-10 22:35:13.487;31;40;3721;0;17;2561;0
57157;2018-06-11 01:33:19.963;33;116;3720;26;99;2798;824823488
57158;2018-06-11 03:23:29.023;36;146;0;26;100;2914;779980860
57159;2018-06-11 03:45:00.080;43;118;3717;24;100;2916;604808706
57160;2018-06-11 03:56:51.847;35;77;3719;22;100;2907;527817188
57161;2018-06-11 04:53:04.780;31;87;0;26;100;2793;639292259
57162;2018-06-11 11:43:13.287;39;223;3716;23;89;2887;553612272
57163;2018-06-11 13:34:09.680;41;43;3719;22;89;2920;519746655
57164;2018-06-11 15:29:34.670;42;53;3718;0;33;2570;0
57165;2018-06-11 15:42:46.350;37;92;3718;0;34;2604;0
57166;2018-06-11 15:45:11.280;37;92;3718;0;34;2607;0
57167;2018-06-11 16:11:38.017;44;211;3716;23;95;2909;647934649
57168;2018-06-11 16:12:08.110;37;92;3718;0;34;2615;0
57169;2018-06-11 16:32:55.833;32;88;3719;21;89;2797;511907455
57170;2018-06-11 16:47:23.083;42;53;0;22;89;2793;574898056
57171;2018-06-11 16:59:41.957;40;54;0;15;47;2649;156548730
57172;2018-06-11 17:07:24.167;37;92;3716;19;63;2744;317329126
57173;2018-06-11 17:08:34.687;37;92;0;0;63;2682;0
57174;2018-06-11 17:09:03.993;37;92;3718;0;63;2676;0
57175;2018-06-11 17:49:32.957;37;92;3718;22;89;2781;255312932
57176;2018-06-11 18:36:36.657;40;54;0;23;100;2784;465781784
57177;2018-06-11 21:20:46.690;35;9;3716;21;89;2798;495848728
57178;2018-06-11 21:49:07.367;43;251;3717;22;89;2796;542222381
57179;2018-06-11 22:46:45.610;36;231;3718;23;89;2789;583660264
57180;2018-06-11 23:42:33.250;33;0;3719;24;100;2896;672138197
57181;2018-06-12 02:15:11.463;31;144;3716;22;89;2778;583965186
57182;2018-06-12 10:31:55.490;41;99;3716;22;89;2942;540879878
57183;2018-06-12 10:47:08.240;42;86;3719;23;89;2784;583985261
57184;2018-06-12 10:47:51.877;39;227;3717;23;89;2948;552841200
57185;2018-06-12 11:22:49.607;37;42;3718;23;89;2937;574783977
57186;2018-06-12 14:46:47.483;43;61;3717;22;89;2839;546766422
57187;2018-06-12 14:55:03.683;35;9;3719;21;89;2837;485679960
57188;2018-06-12 15:20:34.957;40;65;3718;22;89;2780;533999583
57189;2018-06-12 15:26:03.463;44;36;3716;24;100;2923;662290056
57190;2018-06-12 16:51:18.420;31;121;3717;23;89;2783;581859481
57191;2018-06-12 17:00:59.187;32;192;3719;22;89;2844;543328454
57192;2018-06-12 17:16:08.507;36;163;3718;23;89;2866;591048323
57193;2018-06-12 18:21:07.767;33;64;3717;23;89;2794;544414716
57194;2018-06-13 02:44:39.407;42;24;3716;23;81;2769;521307370
57195;2018-06-13 02:45:30.550;39;194;3717;19;60;2740;280957079
57196;2018-06-13 02:58:28.190;42;24;3716;25;89;2796;78904573
57197;2018-06-13 03:35:13.317;39;194;3717;24;89;3010;281163361
57198;2018-06-13 07:52:25.620;37;36;3719;25;89;2867;597866828
57199;2018-06-13 09:10:10.530;43;185;3716;23;89;2984;560340014
57200;2018-06-13 09:19:56.000;41;164;3717;25;89;2881;565252780
57201;2018-06-13 09:30:57.437;35;50;3719;22;89;2975;494570909
57202;2018-06-13 09:52:27.223;32;63;3718;24;89;3013;561385078
57203;2018-06-13 11:36:07.423;31;190;3716;23;89;2802;587218038
57204;2018-06-13 12:05:54.627;40;121;3719;22;89;2821;544390648
57205;2018-06-13 12:18:16.387;33;213;0;23;89;2849;531789894
57206;2018-06-13 15:25:59.140;36;82;3719;24;89;2978;609021129
57207;2018-06-13 16:33:43.270;42;81;3718;25;89;2812;597420712
57208;2018-06-13 18:58:12.137;39;204;3716;25;89;2886;575182257
57209;2018-06-14 00:59:47.383;44;98;3716;22;89;2793;621815219
57210;2018-06-14 02:49:42.957;35;144;3719;23;89;3012;503953838
57211;2018-06-14 04:23:22.757;32;139;3716;24;89;2795;558975687
57212;2018-06-14 05:37:44.177;33;131;3717;24;89;2903;557496507
57213;2018-06-14 05:59:09.793;31;183;3718;24;89;2824;595839329
57214;2018-06-14 06:05:06.187;37;133;3719;26;89;2968;632954515
57215;2018-06-14 06:15:38.117;40;163;3716;24;89;2971;571292627
57216;2018-06-14 12:38:34.167;36;87;3719;24;92;2753;601589374
57217;2018-06-14 14:09:38.097;42;182;3719;24;89;2855;598906882
57218;2018-06-14 18:26:15.257;44;184;3716;24;89;2975;571742703
57219;2018-06-14 19:00:01.677;41;43;3717;25;89;2969;562046109
57220;2018-06-14 19:40:02.697;35;58;3718;24;89;2969;509402275
57221;2018-06-14 19:53:26.937;40;55;3719;25;89;2982;591492479
57222;2018-06-14 20:08:51.207;33;234;3716;0;33;2597;0
57223;2018-06-14 21:35:13.833;33;234;3717;24;89;2929;542997962
57224;2018-06-14 21:35:18.637;32;151;3716;0;34;2601;0
57225;2018-06-14 22:18:13.670;31;94;3719;24;89;2887;598882842
57226;2018-06-14 22:48:43.243;32;151;3716;23;89;2774;496716913
57227;2018-06-15 00:17:05.280;37;61;3717;26;89;3001;596497725
57228;2018-06-15 05:19:36.920;39;101;3716;25;89;2911;591348911
57229;2018-06-15 13:54:37.250;35;132;3719;23;89;2949;502510817
57230;2018-06-15 14:16:03.120;36;206;3717;23;89;2791;569745699
57231;2018-06-15 14:39:39.020;32;203;3716;23;89;2785;499904885
57232;2018-06-15 14:59:51.590;33;1;3716;0;34;2611;0
57233;2018-06-15 15:09:27.080;42;96;3718;25;89;2946;633683733
57234;2018-06-15 16:29:43.047;33;218;3719;24;89;2928;550550983
57235;2018-06-15 17:42:19.750;40;87;3720;0;34;2624;0
57236;2018-06-15 17:44:04.477;31;24;3716;24;91;2729;613174133
57237;2018-06-15 19:55:30.850;40;87;3720;24;89;2965;590326299
57238;2018-06-16 00:18:59.900;44;188;3717;23;89;2772;563438952
57239;2018-06-16 00:25:57.350;41;177;3719;25;89;2962;603738915
57240;2018-06-16 01:05:25.370;39;135;3716;25;89;2967;610922517
57241;2018-06-16 02:53:37.750;43;100;3716;22;89;2779;496266719
57242;2018-06-16 06:11:45.143;37;15;3719;26;89;2976;630866786
57243;2018-06-18 02:51:32.697;42;174;3718;26;100;2921;739080404
57244;2018-06-18 03:27:50.270;39;200;3719;24;100;2911;579994439
57245;2018-06-18 08:28:00.120;32;206;3719;21;89;2785;513044002
57246;2018-06-18 09:30:09.550;43;233;0;26;99;2807;639173094
57247;2018-06-18 10:33:16.183;33;240;3719;22;89;3017;531554668
57248;2018-06-18 11:48:26.647;35;208;3716;20;92;2726;468188251
57249;2018-06-18 14:43:54.027;41;144;3719;23;89;2933;545226674
57250;2018-06-18 15:27:14.680;40;91;0;23;92;2917;556405349
57251;2018-06-18 15:38:47.850;44;96;3716;22;89;2766;541290543
57252;2018-06-18 17:23:26.740;37;156;3716;23;92;2739;563806403
57253;2018-06-18 20:59:06.080;42;109;3716;24;89;2774;616550891
57254;2018-06-18 21:43:24.577;36;36;3717;25;100;2919;700654781
57255;2018-06-18 22:10:24.620;39;18;3719;22;89;2781;542934942
57256;2018-06-19 00:18:14.667;32;67;3719;23;89;2783;498294016
57257;2018-06-19 01:34:57.753;33;106;3718;23;89;2806;539919821
57258;2018-06-19 06:51:46.980;35;2;3716;21;89;2772;462712023
57259;2018-06-19 10:11:22.070;44;13;3716;23;89;2792;557186064
57260;2018-06-19 10:50:34.583;40;148;3719;22;89;2795;531154134
57261;2018-06-19 13:27:41.140;37;24;3716;23;89;2772;526429726
57262;2018-06-19 14:07:48.093;39;0;3718;23;89;2801;544328560
57263;2018-06-19 14:10:23.250;42;23;3717;25;89;2798;606837408
57264;2018-06-19 14:27:12.650;32;51;3719;23;89;2791;507344567
57265;2018-06-19 19:20:38.410;33;25;3719;24;89;2998;543898520
57266;2018-06-19 19:37:06.250;36;55;3718;23;89;2774;578546140
57267;2018-06-19 21:44:36.993;35;102;3716;22;89;2783;452076973
57268;2018-06-20 01:29:17.853;31;43;3717;25;100;2916;728914925
57269;2018-06-20 04:55:44.510;41;17;3716;23;89;3010;569858370
57270;2018-06-20 07:00:39.553;32;41;3716;0;33;2595;0
57271;2018-06-20 07:37:02.160;37;236;3719;23;89;2788;531427229
57272;2018-06-20 08:09:28.980;40;9;3718;23;89;2949;553710064
57273;2018-06-20 08:18:46.120;32;41;0;23;89;2796;521983596
57274;2018-06-20 09:34:29.100;39;216;3717;23;89;2901;552074802
57275;2018-06-20 09:49:10.783;42;184;3718;25;89;2813;600849346
57276;2018-06-20 10:38:09.037;44;229;3719;23;89;2843;565938534
57277;2018-06-20 11:49:59.537;36;68;3719;20;68;2755;372882384
57278;2018-06-20 13:03:00.867;33;26;3717;24;89;2948;548547508
57279;2018-06-20 13:06:41.097;34;110;0;21;89;2787;514975091
57280;2018-06-20 19:30:59.680;31;155;3716;23;89;2785;593036665
57281;2018-06-20 19:57:50.487;35;51;3717;22;89;2783;470286230
57282;2018-06-20 22:00:31.743;37;112;3719;23;89;2780;536878340
57283;2018-06-20 22:49:28.220;36;194;3717;24;89;2995;600189871
57284;2018-06-20 22:50:07.430;40;53;3716;24;89;2788;583500645
57285;2018-06-20 23:21:49.487;41;161;3718;24;89;2856;566443869
57286;2018-06-20 23:29:23.990;39;241;3720;23;89;2850;554478136
57287;2018-06-21 02:50:22.797;44;31;3716;24;89;2910;575586658
57288;2018-06-21 07:24:45.820;42;53;3719;25;89;2931;607266917
57289;2018-06-21 08:05:12.773;32;105;3716;17;46;2673;124441757
57290;2018-06-21 09:11:08.880;32;105;3716;24;89;2802;408499807
57291;2018-06-21 12:05:21.267;38;65;0;0;34;2619;0
57292;2018-06-21 12:13:43.240;43;86;3718;25;100;2917;700194524
57293;2018-06-21 12:17:19.133;33;166;3719;24;89;2952;560834288
57294;2018-06-21 13:08:07.283;38;177;0;19;73;2740;388420440
57295;2018-06-21 13:39:04.343;34;187;3719;17;48;2737;194351411
57296;2018-06-21 14:06:38.970;31;180;3717;23;89;2794;583562438
57297;2018-06-21 14:11:25.730;35;198;3718;22;89;2792;467755965
57298;2018-06-21 18:59:16.870;37;0;3719;23;89;2796;543578909
57299;2018-06-21 19:26:03.550;36;23;3718;25;89;2836;608684914
57300;2018-06-21 19:37:02.350;34;2;3717;24;89;2792;570665323
57301;2018-06-21 19:51:14.433;40;96;3716;25;89;2961;591149427
57302;2018-06-21 20:13:49.127;41;187;3720;23;93;2732;548467809
57303;2018-06-21 22:01:21.160;39;245;3719;22;89;2991;542300600
57304;2018-06-22 00:05:47.503;32;174;3719;24;89;2819;523995823
57305;2018-06-22 06:34:08.647;42;242;3719;14;34;2730;82596136
57306;2018-06-22 08:23:26.863;42;242;3719;25;89;2802;581000823
57307;2018-06-22 09:29:17.793;33;136;3717;24;89;2822;564384314
57308;2018-06-22 09:54:09.677;35;90;3719;22;89;2780;487568449
57309;2018-06-22 10:37:06.943;31;220;3718;23;89;2888;595445043
57310;2018-06-22 10:59:46.770;38;205;3716;25;100;2882;702982914
57311;2018-06-22 13:44:21.993;43;157;3719;22;89;2787;538882244
57312;2018-06-22 14:52:01.097;37;223;3716;24;89;2805;537188247
57313;2018-06-22 15:39:03.703;36;205;3718;24;89;2815;609253457
57314;2018-06-22 15:39:43.747;41;182;3719;21;89;2776;501490586
57315;2018-06-22 16:33:52.603;34;88;3717;23;89;2897;548727962
57316;2018-06-22 18:29:20.883;32;229;3719;24;89;2839;539960464
57317;2018-06-22 19:00:26.767;44;218;3716;25;89;2977;594448655
57318;2018-06-22 19:02:34.970;39;46;3717;24;89;2903;579336960
57319;2018-06-23 14:31:22.307;40;57;3719;22;99;2907;411548419
57320;2018-06-25 00:03:26.777;35;87;3717;20;89;2783;526759591
57321;2018-06-25 02:45:23.603;31;105;3716;27;97;2914;900405391
57322;2018-06-25 04:38:49.800;43;180;3718;21;89;2974;530734127
57323;2018-06-25 06:35:40.843;42;212;3719;20;92;2873;584248423
57324;2018-06-25 08:03:02.287;37;33;3716;22;89;2858;537887582
57325;2018-06-25 09:47:52.253;41;26;3717;14;35;2735;77311346
57326;2018-06-25 09:52:04.527;33;79;3716;12;34;2639;17289409
57327;2018-06-25 10:40:28.960;33;157;3716;0;34;2624;0
57328;2018-06-25 11:56:12.897;34;216;3719;22;89;2931;538868595
57329;2018-06-25 13:16:40.083;40;112;3719;12;34;2723;22086341
57330;2018-06-25 13:16:47.253;41;26;0;26;99;2909;651426848
57331;2018-06-25 13:30:43.177;36;219;3716;0;34;2633;0
57332;2018-06-25 14:33:11.510;40;112;3719;21;89;2828;517289511
57333;2018-06-25 15:25:40.010;44;143;3717;23;89;2900;574634441
57334;2018-06-25 16:04:05.410;32;130;3719;22;89;2951;538463838
57335;2018-06-25 16:14:19.967;38;83;3718;21;89;2796;547023528
57336;2018-06-25 17:28:17.830;36;219;3716;0;34;2628;0
57337;2018-06-25 19:04:08.200;33;114;3719;25;89;2841;570340211
57338;2018-06-25 19:09:36.623;39;163;0;23;89;2914;563834682
57339;2018-06-25 20:51:09.300;37;34;3719;23;89;2909;541189638
57340;2018-06-25 21:34:45.647;36;122;3716;22;91;2914;556135935
57341;2018-06-26 00:26:54.063;31;224;3716;22;89;2747;593240791
57342;2018-06-26 01:09:09.083;35;147;3717;22;89;2773;501019385
57343;2018-06-26 05:01:15.593;34;155;0;24;89;2851;584296823
57344;2018-06-26 06:01:43.323;43;81;3717;22;89;2789;555952239
57345;2018-06-26 08:44:15.047;42;115;3716;24;89;2804;673592499
57346;2018-06-26 11:03:54.807;38;54;3717;23;89;2903;598740450
57347;2018-06-26 11:04:17.747;44;51;3716;24;89;2799;600622661
57348;2018-06-26 12:42:02.243;33;195;3716;0;34;2605;0
57349;2018-06-26 12:42:39.130;33;195;0;0;34;2612;0
57350;2018-06-26 12:51:32.747;39;51;3718;0;34;2609;0
57351;2018-06-26 12:51:57.230;39;51;3718;0;34;2606;0
57352;2018-06-26 12:52:25.617;39;51;3718;0;34;2609;0
57353;2018-06-26 12:55:37.137;41;219;3719;23;91;2794;575869505
57354;2018-06-26 13:16:58.627;40;150;3717;22;86;2930;548590315
57355;2018-06-26 13:19:36.177;40;150;3717;22;86;2799;1657273
57356;2018-06-26 13:31:07.380;33;241;3721;14;34;2732;50313994
57357;2018-06-26 13:40:36.087;32;111;3716;0;33;2659;0
57358;2018-06-26 13:42:27.697;32;142;3716;0;33;2603;0
57359;2018-06-26 14:33:29.993;39;75;3719;24;89;2967;574503311
57360;2018-06-26 15:04:05.387;37;105;3718;24;89;2941;549018960
57361;2018-06-26 15:14:09.550;33;241;3721;24;92;2749;510062454
57362;2018-06-26 16:07:08.067;32;112;3720;23;89;2996;559657403
57363;2018-06-26 16:17:45.300;35;47;3716;22;89;2789;483403011
57364;2018-06-26 17:21:44.583;31;138;3717;23;89;2795;587538808
57365;2018-06-26 21:46:01.190;34;154;3719;24;89;2800;551905145
57366;2018-06-26 23:59:30.717;42;166;0;0;82;2666;0
57367;2018-06-27 05:45:31.730;41;102;0;19;66;2749;335369767
57368;2018-06-27 06:04:31.467;44;152;3717;24;89;2796;609456019
57369;2018-06-27 07:36:21.673;35;85;3718;0;34;2598;0
57370;2018-06-27 07:36:49.547;35;85;3718;0;34;2582;0
57371;2018-06-27 07:41:28.267;35;32;3718;0;34;2600;0
57372;2018-06-27 07:51:15.027;32;137;3718;0;34;2597;0
57373;2018-06-27 07:51:37.197;32;137;3718;0;34;2582;0
57374;2018-06-27 07:52:40.217;32;137;3718;0;34;2577;0
57375;2018-06-27 07:53:33.903;41;102;3719;24;99;2888;307337237
57376;2018-06-27 07:54:17.683;41;102;3719;0;99;2827;0
57377;2018-06-27 08:09:20.873;40;89;3718;0;34;2611;0
57378;2018-06-27 08:56:36.500;35;242;3716;22;89;2788;475108956
57379;2018-06-27 09:39:28.317;32;137;3717;24;99;2682;561626699
57380;2018-06-27 10:03:47.490;40;89;3719;25;89;2817;606489788
57381;2018-06-27 10:08:00.403;37;221;3718;24;89;2980;554654891
57382;2018-06-27 11:39:01.337;38;156;3716;19;52;2729;246654153
57383;2018-06-27 12:33:41.380;33;144;3719;22;89;2788;510333411
57384;2018-06-27 12:43:17.767;38;156;3716;25;89;2924;352852366
57385;2018-06-27 13:04:57.567;36;22;3716;0;34;2609;0
57386;2018-06-27 13:05:25.230;36;22;3716;0;34;2601;0
57387;2018-06-27 15:10:31.773;36;94;3717;23;89;2783;583139222
57388;2018-06-27 15:57:58.187;31;95;3719;23;89;2921;611228918
57389;2018-06-27 16:00:20.283;39;124;3716;0;34;2611;0
57390;2018-06-27 16:01:20.937;39;63;3716;0;34;2621;0
57391;2018-06-27 16:01:52.277;39;63;3716;0;34;2614;0
57392;2018-06-27 17:15:57.523;39;211;3719;22;89;2779;496965444
57393;2018-06-27 19:42:12.140;42;2;3716;24;89;2912;610936466
57394;2018-06-28 01:13:07.100;44;195;3716;24;89;2884;616086086
57395;2018-06-28 01:34:58.950;37;163;3717;24;89;3004;560904925
57396;2018-06-28 04:00:38.423;32;48;3716;22;89;2769;472126589
57397;2018-06-28 07:02:15.230;33;3;3717;23;89;2783;514393332
57398;2018-06-28 07:07:15.380;38;135;3719;0;33;2615;0
57399;2018-06-28 08:37:58.780;40;43;3721;0;33;2607;0
57400;2018-06-28 08:47:23.537;41;70;3716;25;99;2923;675142205
57401;2018-06-28 09:01:25.113;36;58;3717;24;89;2924;601283174
57402;2018-06-28 09:13:38.390;39;131;3718;20;74;2749;365460366
57403;2018-06-28 09:14:02.587;35;131;3716;15;52;2735;147264923
57404;2018-06-28 10:54:13.363;34;117;3717;25;89;2959;568554950
57405;2018-06-28 11:12:28.560;38;135;3716;25;89;3000;612900624
57406;2018-06-28 11:15:39.673;40;193;3721;24;89;2900;576548464
57407;2018-06-28 16:00:58.740;35;123;3716;22;89;2790;510681949
57408;2018-06-28 17:07:24.593;32;163;3717;22;89;2753;484419358
57409;2018-06-28 23:38:10.790;42;38;3719;26;89;2969;639894645
57410;2018-06-29 02:38:51.100;37;135;3716;0;31;2609;0
57411;2018-06-29 11:06:04.850;39;234;3717;22;89;2793;530903157
57412;2018-07-02 04:41:36.750;44;2;3717;23;89;2929;672072966
57413;2018-07-02 08:54:16.743;36;162;3718;0;34;2607;0
57414;2018-07-02 08:57:06.483;33;1;3719;21;89;2813;502736874
57415;2018-07-02 10:03:44.713;34;182;3719;0;33;2602;0
57416;2018-07-02 10:34:46.370;36;162;3717;23;89;3003;579543645
57417;2018-07-02 11:22:15.940;34;182;3718;21;83;2802;497781349
57418;2018-07-02 11:50:35.120;34;182;3717;22;89;2845;53151387
57419;2018-07-02 12:36:03.143;35;14;0;0;33;2596;0
57420;2018-07-02 14:37:42.710;41;106;3719;24;100;2917;653894169
57421;2018-07-02 14:50:47.890;35;14;3717;0;91;2680;0
57422;2018-07-02 15:19:11.523;37;135;0;25;89;2981;120543073
57423;2018-07-02 15:36:48.967;40;185;3718;22;86;2860;587103728
57424;2018-07-02 15:43:15.923;32;171;3716;0;34;2652;0
57425;2018-07-02 16:54:48.687;32;78;3716;22;89;2777;471887111
57426;2018-07-02 17:23:21.887;38;91;3717;21;89;2784;551554681
57427;2018-07-02 17:38:29.060;40;185;3718;22;91;2908;20611743
57428;2018-07-02 19:19:07.007;31;97;3716;23;89;2811;599447978
57429;2018-07-02 21:09:58.450;44;46;3718;23;89;2783;562165973
57430;2018-07-02 22:22:53.997;39;212;3716;22;89;2796;571630720
57431;2018-07-02 23:26:20.500;33;220;3719;23;89;2833;518091128
57432;2018-07-03 08:12:27.677;34;116;3716;24;89;2960;575458455
57433;2018-07-03 09:30:36.540;35;30;3716;22;89;2806;476889269
57434;2018-07-03 10:23:24.583;38;215;3717;22;89;2809;542488073
57435;2018-07-03 10:51:11.383;37;152;3718;25;89;2881;529431400
57436;2018-07-03 10:52:04.480;36;34;3719;23;89;2811;596058041
57437;2018-07-03 12:33:26.010;41;206;3719;23;89;2789;554144426
57438;2018-07-03 13:38:41.647;42;168;3716;24;93;2725;554551629
57439;2018-07-03 15:19:29.913;31;220;3717;24;89;2802;601297795
57440;2018-07-03 15:35:50.983;40;20;3716;22;89;2791;536363001
57441;2018-07-03 15:37:50.580;39;75;3718;23;89;2802;537698386
57442;2018-07-03 15:53:24.437;44;202;3719;23;89;2821;578901070
57443;2018-07-03 20:09:40.490;33;106;3719;22;89;2878;515704956
57444;2018-07-03 23:24:47.977;34;67;3716;24;89;2955;575737869
57445;2018-07-04 00:31:16.920;35;69;3717;22;89;2808;503903155
57446;2018-07-04 03:40:35.130;38;84;3716;23;89;2878;560117557
57447;2018-07-04 06:46:42.880;41;215;3719;23;89;2798;569002553
57448;2018-07-04 08:03:04.970;37;183;3718;24;89;2990;574732907
57449;2018-07-04 09:29:44.190;36;39;3716;24;89;2911;607874710
57450;2018-07-04 10:08:12.517;40;79;0;0;33;2625;0
57451;2018-07-04 10:13:19.113;39;205;3718;23;89;2794;539180720
57452;2018-07-04 10:52:53.203;31;26;3717;23;89;2910;609326590
57453;2018-07-04 11:31:11.090;40;78;3719;23;89;2892;534353858
57454;2018-07-04 14:03:24.990;33;229;3716;23;89;2905;519544660
57455;2018-07-04 15:26:31.223;34;67;3719;24;89;2807;569669355
57456;2018-07-04 15:48:35.280;35;181;3717;22;89;2821;474432049
57457;2018-07-04 18:05:56.403;44;81;3716;23;89;2885;571887069
57458;2018-07-05 00:03:05.293;42;13;3718;0;33;2600;0
57459;2018-07-05 00:03:34.477;42;13;3718;0;33;2590;0
57460;2018-07-05 00:04:37.160;42;13;3719;0;33;2590;0
57461;2018-07-05 00:42:12.807;37;186;3716;25;89;2932;583442003
57462;2018-07-05 01:19:09.683;41;202;3717;23;89;2864;557893128
57463;2018-07-05 01:38:58.063;39;244;3718;23;89;2822;539041241
57464;2018-07-05 02:27:12.507;42;250;0;24;89;2775;578953922
57465;2018-07-05 04:52:30.790;31;100;3719;0;34;2615;0
57466;2018-07-05 05:14:28.110;31;216;3719;0;34;2618;0
57467;2018-07-05 05:43:40.230;38;116;3716;23;89;2943;601914680
57468;2018-07-05 08:23:11.633;31;216;3720;22;91;2757;590327386
57469;2018-07-05 08:57:23.857;36;174;3717;24;92;2916;618146555
57470;2018-07-05 09:00:04.527;40;243;3719;24;89;2905;583568534
57471;2018-07-05 09:10:29.080;33;98;3716;23;89;2908;536073367
57472;2018-07-05 09:23:32.427;35;208;3718;22;87;2795;475014522
57473;2018-07-05 11:57:24.743;34;18;3716;23;91;2744;522883300
57474;2018-07-05 13:29:19.913;44;97;3717;24;89;2905;596000946
57475;2018-07-05 15:39:34.353;42;245;3719;24;89;2792;572369686
57476;2018-07-05 16:07:08.573;39;108;3718;23;89;2851;530262133
57477;2018-07-05 19:25:02.257;37;67;3719;25;89;2966;586903719
57478;2018-07-05 21:10:31.630;38;19;3716;22;89;2768;513062955
57479;2018-07-06 00:46:17.073;40;92;3716;25;89;2981;598300960
57480;2018-07-06 04:48:19.560;33;225;3719;24;89;2899;554492623
57481;2018-07-06 06:30:15.543;36;210;3716;23;89;2799;585315947
57482;2018-07-06 06:41:41.703;35;133;3717;23;89;2817;492566931
57483;2018-07-06 08:49:00.160;31;248;3716;22;89;2781;555785404
57484;2018-07-06 08:50:43.380;41;27;3717;23;89;2948;544633972
